ecus	avg_ecu_time_s	lower	upper
4	2.010036225574653	1.7763568394002505e-15	0.0
5	2.327836468768014	1.3322676295501878e-15	8.881784197001252e-16
6	2.645636711961376	1.7763568394002505e-15	8.881784197001252e-16
7	2.9634369551547377	1.7763568394002505e-15	1.3322676295501878e-15
8	3.2812371983480997	2.220446049250313e-15	1.3322676295501878e-15
9	3.599037441541462	3.1086244689504383e-15	8.881784197001252e-16
10	3.9168376847348245	3.9968028886505635e-15	4.440892098500626e-16
11	4.234637927928185	2.6645352591003757e-15	1.7763568394002505e-15
12	4.552438171121547	2.6645352591003757e-15	1.7763568394002505e-15
13	4.870238414314911	8.881784197001252e-16	-8.881784197001252e-16
14	5.188038657508269	1.7763568394002505e-15	2.6645352591003757e-15
15	5.50583890070163	1.7763568394002505e-15	2.6645352591003757e-15
16	5.823639143894991	8.881784197001252e-16	3.552713678800501e-15
17	6.141439387088354	2.6645352591003757e-15	1.7763568394002505e-15
18	6.459239630281715	1.7763568394002505e-15	2.6645352591003757e-15
19	6.777039873475078	3.552713678800501e-15	8.881784197001252e-16
20	7.09484011666844	3.552713678800501e-15	8.881784197001252e-16
21	7.4126403598618	1.7763568394002505e-15	2.6645352591003757e-15
22	7.730440603055162	2.6645352591003757e-15	1.7763568394002505e-15
23	8.048240846248524	1.7763568394002505e-15	1.7763568394002505e-15
24	8.366041089441886	1.7763568394002505e-15	1.7763568394002505e-15
25	8.683841332635247	0.0	3.552713678800501e-15
26	9.001641575828609	0.0	3.552713678800501e-15
27	9.319441819021973	1.7763568394002505e-15	1.7763568394002505e-15
28	9.637242062215336	1.7763568394002505e-15	1.7763568394002505e-15
29	9.955042305408698	1.7763568394002505e-15	1.7763568394002505e-15
30	10.272842548602059	0.0	3.552713678800501e-15
31	10.590642791795423	1.7763568394002505e-15	1.7763568394002505e-15
32	10.908443034988785	1.7763568394002505e-15	1.7763568394002505e-15
33	11.226243278182146	0.0	3.552713678800501e-15
34	11.544043521375508	0.0	3.552713678800501e-15
35	11.861843764568873	1.7763568394002505e-15	1.7763568394002505e-15
36	12.179644007762235	1.7763568394002505e-15	1.7763568394002505e-15
37	12.497444250955597	1.7763568394002505e-15	1.7763568394002505e-15
38	12.815244494148958	0.0	3.552713678800501e-15
39	13.133044737342322	-1.7763568394002505e-15	1.7763568394002505e-15
40	13.451080000535685	1.7763568394002505e-15	1.7763568394002505e-15
41	13.768880243729045	0.0	3.552713678800501e-15
42	14.08668048692241	1.7763568394002505e-15	1.7763568394002505e-15
43	14.404480730115772	1.7763568394002505e-15	1.7763568394002505e-15
44	14.722280973309134	1.7763568394002505e-15	1.7763568394002505e-15
45	15.040081216502495	0.0	0.0
46	15.35788145969586	3.552713678800501e-15	0.0
47	15.675681702889221	1.7763568394002505e-15	1.7763568394002505e-15
48	15.993481946082582	0.0	3.552713678800501e-15
49	16.31128218927594	3.552713678800501e-15	0.0
50	16.6290824324693	3.552713678800501e-15	0.0
51	16.94688267566266	3.552713678800501e-15	0.0
52	17.26468291885602	3.552713678800501e-15	0.0
53	17.58248316204938	3.552713678800501e-15	0.0
54	17.900283405242742	3.552713678800501e-15	0.0
55	18.218083648436103	3.552713678800501e-15	0.0
56	18.535883891629464	3.552713678800501e-15	0.0
57	18.853684134822824	3.552713678800501e-15	0.0
58	19.171484378016185	3.552713678800501e-15	0.0
59	19.489284621209546	3.552713678800501e-15	0.0
60	19.807084864402906	3.552713678800501e-15	0.0
61	20.124885107596267	3.552713678800501e-15	0.0
62	20.442685350789628	3.552713678800501e-15	0.0
63	20.760485593982988	3.552713678800501e-15	0.0
64	21.07828583717634	-3.552713678800501e-15	7.105427357601002e-15
65	21.39608608036971	3.552713678800501e-15	0.0
66	21.71388632356307	3.552713678800501e-15	0.0
67	22.03168656675643	3.552713678800501e-15	0.0
68	22.34948680994979	3.552713678800501e-15	0.0
69	22.667287053143152	3.552713678800501e-15	0.0
70	22.985087296336513	3.552713678800501e-15	0.0
71	23.302887539529873	3.552713678800501e-15	0.0
72	23.620687782723234	3.552713678800501e-15	0.0
73	23.938488025916595	3.552713678800501e-15	0.0
74	24.256288269109955	3.552713678800501e-15	0.0
75	24.574088512303316	3.552713678800501e-15	0.0
76	24.891888755496677	3.552713678800501e-15	0.0
77	25.209688998690037	3.552713678800501e-15	0.0
78	25.527489241883398	3.552713678800501e-15	0.0
79	25.84528948507676	3.552713678800501e-15	0.0
80	26.163089728270112	-3.552713678800501e-15	7.105427357601002e-15
81	26.48088997146348	3.552713678800501e-15	0.0
82	26.798690214656833	-3.552713678800501e-15	7.105427357601002e-15
83	27.1164904578502	3.552713678800501e-15	0.0
84	27.43429070104356	3.552713678800501e-15	0.0
85	27.752090944236922	3.552713678800501e-15	-3.552713678800501e-15
86	28.069891187430283	3.552713678800501e-15	0.0
87	28.387691430623644	3.552713678800501e-15	0.0
88	28.705491673816997	-3.552713678800501e-15	7.105427357601002e-15
89	29.023291917010365	3.552713678800501e-15	0.0
90	29.34109216020372	-3.552713678800501e-15	7.105427357601002e-15
91	29.658892403397086	3.552713678800501e-15	0.0
92	29.976692646590447	3.552713678800501e-15	0.0
93	30.294492889783807	3.552713678800501e-15	0.0
94	30.61229313297716	-3.552713678800501e-15	7.105427357601002e-15
95	30.93009337617053	3.552713678800501e-15	0.0
96	31.24789361936389	3.552713678800501e-15	0.0
97	31.56569386255725	3.552713678800501e-15	0.0
98	31.88349410575061	3.552713678800501e-15	0.0
99	32.20129434894398	0.0	0.0
100	32.51909459213734	0.0	0.0
